file	batch
ENCFF892BVJ_ENCFF071FJN.Aligned.sortedByCoord.out.bed	8
ENCFF145FQY_ENCFF469UTG.Aligned.sortedByCoord.out.bed	33
ENCFF134XDZ_ENCFF289EBA.Aligned.sortedByCoord.out.bed	33
ENCFF358VMZ_ENCFF749XCZ.Aligned.sortedByCoord.out.bed	16
ENCFF280ZKM_ENCFF600KMB.Aligned.sortedByCoord.out.bed	16
ENCFF837IUI_ENCFF109MZF.Aligned.sortedByCoord.out.bed	13
ENCFF680ODC_ENCFF840EOK.Aligned.sortedByCoord.out.bed	13
ENCFF298RTC_ENCFF592OVU.Aligned.sortedByCoord.out.bed	36
ENCFF283JYV_ENCFF582ITO.Aligned.sortedByCoord.out.bed	36
ENCFF100QGP_ENCFF929PGD.Aligned.sortedByCoord.out.bed	19
ENCFF897IJA_ENCFF613DPG.Aligned.sortedByCoord.out.bed	19
ENCFF467ZQZ_ENCFF039XRD.Aligned.sortedByCoord.out.bed	36
ENCFF800AGI_ENCFF794HTC.Aligned.sortedByCoord.out.bed	36
ENCFF630ZDV_ENCFF993TUN.Aligned.sortedByCoord.out.bed	18
ENCFF064IDI_ENCFF529LIT.Aligned.sortedByCoord.out.bed	18
ENCFF123VQY_ENCFF031GRZ.Aligned.sortedByCoord.out.bed	18
ENCFF114ZEL_ENCFF508IXG.Aligned.sortedByCoord.out.bed	18
ENCFF258QNY_ENCFF908EML.Aligned.sortedByCoord.out.bed	30
ENCFF905SLK_ENCFF641GDM.Aligned.sortedByCoord.out.bed	30
ENCFF452FPB_ENCFF743XBF.Aligned.sortedByCoord.out.bed	10
ENCFF240DIF_ENCFF523KLQ.Aligned.sortedByCoord.out.bed	10
ENCFF258ZRG_ENCFF275JTF.Aligned.sortedByCoord.out.bed	36
ENCFF247PAT_ENCFF355BAW.Aligned.sortedByCoord.out.bed	36
ENCFF196VSU_ENCFF359MKN.Aligned.sortedByCoord.out.bed	17
ENCFF036TJP_ENCFF936MDY.Aligned.sortedByCoord.out.bed	17
ENCFF843EUD_ENCFF503KUM.Aligned.sortedByCoord.out.bed	30
ENCFF815QDH_ENCFF893KFG.Aligned.sortedByCoord.out.bed	30
ENCFF126ZVT_ENCFF518IEU.Aligned.sortedByCoord.out.bed	10
ENCFF578FTQ_ENCFF818ETK.Aligned.sortedByCoord.out.bed	10
ENCFF748DNC_ENCFF879SZZ.Aligned.sortedByCoord.out.bed	8
ENCFF247BRR_ENCFF264VUF.Aligned.sortedByCoord.out.bed	8
ENCFF353TSR_ENCFF237PYU.Aligned.sortedByCoord.out.bed	24
ENCFF664ZQE_ENCFF687GVB.Aligned.sortedByCoord.out.bed	24
ENCFF657QGK_ENCFF269LWS.Aligned.sortedByCoord.out.bed	13
ENCFF484NIT_ENCFF895XAK.Aligned.sortedByCoord.out.bed	13
ENCFF324TSF_ENCFF417JZE.Aligned.sortedByCoord.out.bed	28
ENCFF108UUK_ENCFF522HAI.Aligned.sortedByCoord.out.bed	28
ENCFF911AOB_ENCFF460HMV.Aligned.sortedByCoord.out.bed	28
ENCFF728KNG_ENCFF253TRI.Aligned.sortedByCoord.out.bed	28
ENCFF202DDK_ENCFF225DFF.Aligned.sortedByCoord.out.bed	10
ENCFF233GFO_ENCFF732ENI.Aligned.sortedByCoord.out.bed	10
ENCFF374ZRQ_ENCFF540PXK.Aligned.sortedByCoord.out.bed	13
ENCFF874LUQ_ENCFF023EGA.Aligned.sortedByCoord.out.bed	13
ENCFF989BCC_ENCFF191FFA.Aligned.sortedByCoord.out.bed	35
ENCFF779LOY_ENCFF069DZK.Aligned.sortedByCoord.out.bed	35
ENCFF487GQP_ENCFF521OHO.Aligned.sortedByCoord.out.bed	13
ENCFF169FHW_ENCFF393SIM.Aligned.sortedByCoord.out.bed	13
ENCFF791EFT_ENCFF238GEK.Aligned.sortedByCoord.out.bed	24
ENCFF698BLQ_ENCFF810KPF.Aligned.sortedByCoord.out.bed	24
ENCFF591AGR_ENCFF854WET.Aligned.sortedByCoord.out.bed	33
ENCFF199PVY_ENCFF878CVQ.Aligned.sortedByCoord.out.bed	33
ENCFF608CNU_ENCFF346UVT.Aligned.sortedByCoord.out.bed	33
ENCFF346JDA_ENCFF322RVL.Aligned.sortedByCoord.out.bed	33
ENCFF836KMN_ENCFF508RPC.Aligned.sortedByCoord.out.bed	17
ENCFF423TCH_ENCFF973JAQ.Aligned.sortedByCoord.out.bed	17
ENCFF517FBY_ENCFF043UGU.Aligned.sortedByCoord.out.bed	20
ENCFF610JSB_ENCFF168QLG.Aligned.sortedByCoord.out.bed	20
ENCFF653ISV_ENCFF060AVK.Aligned.sortedByCoord.out.bed	24
ENCFF227CAJ_ENCFF912LEC.Aligned.sortedByCoord.out.bed	24
ENCFF310TVI_ENCFF147ZUG.Aligned.sortedByCoord.out.bed	7
ENCFF118MHK_ENCFF258ZFF.Aligned.sortedByCoord.out.bed	7
ENCFF262ABF_ENCFF458YEY.Aligned.sortedByCoord.out.bed	17
ENCFF399ZJQ_ENCFF406XHI.Aligned.sortedByCoord.out.bed	17
ENCFF817WNK_ENCFF945QZV.Aligned.sortedByCoord.out.bed	27
ENCFF267TVR_ENCFF710LAN.Aligned.sortedByCoord.out.bed	27
ENCFF812YPN_ENCFF129QEQ.Aligned.sortedByCoord.out.bed	30
ENCFF227UZU_ENCFF582EZJ.Aligned.sortedByCoord.out.bed	30
ENCFF001ZFY_ENCFF001ZGG.Aligned.sortedByCoord.out.bed	1
ENCFF001ZGA_ENCFF001ZGH.Aligned.sortedByCoord.out.bed	1
ENCFF002BTY_ENCFF002BTZ.Aligned.sortedByCoord.out.bed	2
ENCFF002BUA_ENCFF002BUB.Aligned.sortedByCoord.out.bed	2
ENCFF002BUC_ENCFF002BUD.Aligned.sortedByCoord.out.bed	2
ENCFF002BUE_ENCFF002BUF.Aligned.sortedByCoord.out.bed	2
ENCFF002BYX_ENCFF002BYY.Aligned.sortedByCoord.out.bed	3
ENCFF002BYZ_ENCFF002BZA.Aligned.sortedByCoord.out.bed	3
ENCFF002CAH_ENCFF002CAI.Aligned.sortedByCoord.out.bed	4
ENCFF002CAJ_ENCFF002CAK.Aligned.sortedByCoord.out.bed	4
ENCFF002CAL_ENCFF002CAM.Aligned.sortedByCoord.out.bed	5
ENCFF002CAN_ENCFF002CAO.Aligned.sortedByCoord.out.bed	5
ENCFF002CAX_ENCFF002CAY.Aligned.sortedByCoord.out.bed	6
ENCFF002CAZ_ENCFF002CBA.Aligned.sortedByCoord.out.bed	6
ENCFF002UOR_ENCFF316CCA.Aligned.sortedByCoord.out.bed	7
ENCFF508KBY_ENCFF864TPH.Aligned.sortedByCoord.out.bed	7
ENCFF017WXT_ENCFF510GOL.Aligned.sortedByCoord.out.bed	8
ENCFF767CVZ_ENCFF791XKE.Aligned.sortedByCoord.out.bed	8
ENCFF561XEM_ENCFF023EZN.Aligned.sortedByCoord.out.bed	9
ENCFF029QIY_ENCFF464MHZ.Aligned.sortedByCoord.out.bed	10
ENCFF044BTK_ENCFF958CDC.Aligned.sortedByCoord.out.bed	11
ENCFF826RCR_ENCFF356CGR.Aligned.sortedByCoord.out.bed	11
ENCFF064AYS_ENCFF312EMW.Aligned.sortedByCoord.out.bed	12
ENCFF551UKL_ENCFF769DTH.Aligned.sortedByCoord.out.bed	12
ENCFF075HNS_ENCFF072QOL.Aligned.sortedByCoord.out.bed	13
ENCFF548VUD_ENCFF818RDZ.Aligned.sortedByCoord.out.bed	13
ENCFF092VHP_ENCFF692VVD.Aligned.sortedByCoord.out.bed	14
ENCFF794EFW_ENCFF951UDW.Aligned.sortedByCoord.out.bed	14
ENCFF312ANF_ENCFF124WIZ.Aligned.sortedByCoord.out.bed	15
ENCFF339ZUH_ENCFF292HLM.Aligned.sortedByCoord.out.bed	15
ENCFF326WTJ_ENCFF767QZM.Aligned.sortedByCoord.out.bed	16
ENCFF273KVQ_ENCFF751LOM.Aligned.sortedByCoord.out.bed	16
ENCFF361BPK_ENCFF826EEI.Aligned.sortedByCoord.out.bed	17
ENCFF605WBD_ENCFF508COB.Aligned.sortedByCoord.out.bed	17
ENCFF361RLP_ENCFF043VJU.Aligned.sortedByCoord.out.bed	18
ENCFF803FSB_ENCFF827KTS.Aligned.sortedByCoord.out.bed	18
ENCFF409FXM_ENCFF698ZGA.Aligned.sortedByCoord.out.bed	19
ENCFF357AKH_ENCFF113MXN.Aligned.sortedByCoord.out.bed	19
ENCFF447KSW_ENCFF111AWS.Aligned.sortedByCoord.out.bed	20
ENCFF497HLJ_ENCFF561NSL.Aligned.sortedByCoord.out.bed	20
ENCFF475HIX_ENCFF860QVJ.Aligned.sortedByCoord.out.bed	21
ENCFF687PMR_ENCFF204IKW.Aligned.sortedByCoord.out.bed	21
ENCFF482KJP_ENCFF518BUH.Aligned.sortedByCoord.out.bed	22
ENCFF293NMQ_ENCFF399APQ.Aligned.sortedByCoord.out.bed	22
ENCFF496RXN_ENCFF865MIT.Aligned.sortedByCoord.out.bed	23
ENCFF160WAF_ENCFF682YLE.Aligned.sortedByCoord.out.bed	23
ENCFF539FEL_ENCFF276RDY.Aligned.sortedByCoord.out.bed	24
ENCFF454RKS_ENCFF224TRL.Aligned.sortedByCoord.out.bed	24
ENCFF593EMC_ENCFF051YSC.Aligned.sortedByCoord.out.bed	26
ENCFF108KTH_ENCFF060SHK.Aligned.sortedByCoord.out.bed	26
ENCFF726LTF_ENCFF569YVH.Aligned.sortedByCoord.out.bed	27
ENCFF891EGO_ENCFF667EXM.Aligned.sortedByCoord.out.bed	27
ENCFF743EKS_ENCFF553PEN.Aligned.sortedByCoord.out.bed	28
ENCFF352SRA_ENCFF852RBO.Aligned.sortedByCoord.out.bed	28
ENCFF759IRT_ENCFF963MPW.Aligned.sortedByCoord.out.bed	29
ENCFF799FEY_ENCFF686ZOZ.Aligned.sortedByCoord.out.bed	29
ENCFF781HCE_ENCFF121QGM.Aligned.sortedByCoord.out.bed	30
ENCFF420XPX_ENCFF861HTL.Aligned.sortedByCoord.out.bed	30
ENCFF783QUA_ENCFF608ODT.Aligned.sortedByCoord.out.bed	31
ENCFF689SMR_ENCFF439VYF.Aligned.sortedByCoord.out.bed	31
ENCFF784MWI_ENCFF071SDF.Aligned.sortedByCoord.out.bed	32
ENCFF558PGN_ENCFF477PRG.Aligned.sortedByCoord.out.bed	32
ENCFF791HTS_ENCFF691MJX.Aligned.sortedByCoord.out.bed	33
ENCFF078MXU_ENCFF656RXL.Aligned.sortedByCoord.out.bed	33
ENCFF845QQB_ENCFF034YJI.Aligned.sortedByCoord.out.bed	34
ENCFF292YLK_ENCFF629XES.Aligned.sortedByCoord.out.bed	34
ENCFF872SLD_ENCFF076BTH.Aligned.sortedByCoord.out.bed	35
ENCFF766SOB_ENCFF276SQQ.Aligned.sortedByCoord.out.bed	35
ENCFF981SWJ_ENCFF087MDC.Aligned.sortedByCoord.out.bed	36
ENCFF162LWE_ENCFF122FYQ.Aligned.sortedByCoord.out.bed	36
